,source,created_at,text,author_id,id,geo.place_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.coordinates.type,geo.coordinates.coordinates,country,full_name,Timeline
0,Twitter for iPhone,2021-02-12T03:07:00.000Z,"Biden has purchased enough vaccines to inoculate all Americans.

Trump has purchased enough GOP Senators to inoculate himself.",270132611,1360062822194020354,e4a0d228eb6be76b,20501,1174,101674,947,,,United States,"Philadelphia, PA",During_Feb
1,Twitter for iPhone,2021-02-25T23:58:33.000Z,"Biden aced 50 million vaccines

Kushner misplaced 20 million vaccines",270132611,1365088829066117126,e4a0d228eb6be76b,4803,530,24972,216,,,United States,"Philadelphia, PA",During_Feb
2,Twitter for iPhone,2021-02-16T18:13:29.000Z,"Biden’s approval rating: 57%

Number of American patriots in the Senate: 57

Number of judicial vacancies for Biden to fill: 57

Amount by which the vaccine supply has increased under Biden: 57%",270132611,1361740500420734980,e4a0d228eb6be76b,2098,461,15258,150,,,United States,"Philadelphia, PA",During_Feb
3,Twitter for iPhone,2021-02-26T04:19:55.000Z,"Special Issue: Preventing the Adverse Effects of SARS-CoV-2 Infection and COVID-19 through Diet, Supplements and Lifestyle - Open for submission in @Nutrients_MDPI @wbgrant2 https://t.co/DPxCBpxDSn",2248240679,1365154605303271428,e4a0d228eb6be76b,13,2,17,0,,,United States,"Philadelphia, PA",During_Feb
4,Twitter for iPhone,2021-02-27T13:04:13.000Z,Fully vaccinated and happy as hell! 24 hour flu like symptoms and now my only side effect is I can’t stop smiling. #COVID19Vaccine #Moderna https://t.co/c3CyxCnVVi,1022130591125438464,1365648935667310601,e4a0d228eb6be76b,0,3,18,0,,,United States,"Philadelphia, PA",During_Feb
5,Twitter for iPhone,2021-02-20T18:52:52.000Z,"This time last year, 6,604 fans filled the Liacouras Center as Temple beat UConn in OT. Last night, the stands were used to vaccinate more than 3,500 who waited hours in the cold at Philly’s first 24-hour walk-up site.

“This is hope.” 

w/ @anna_orso 
https://t.co/G2CperPhnh",793700166,1363199959370235912,e4a0d228eb6be76b,20,2,87,4,,,United States,"Philadelphia, PA",During_Feb
6,Twitter for iPhone,2021-02-25T14:25:16.000Z,The @VP is here at @GiantFood in DC highlighting the Administration’s Federal Retail Pharmacy Program designed to reach communities that need the COVID-19 vaccines the most. And hi @EleanorNorton 👋🏼 https://t.co/JVh4KT3KVX,1351292075975839746,1364944555531984897,0fc2ed7e84541001,108,7,856,7,,,United States,Giant Food,During_Feb
7,Twitter for Android,2021-02-15T17:51:01.000Z,"If everyone just wore a procedure mask, transmission of SARS-CoV-2 would plummet. All the current data supports this. 

Would N95s work even better? Probably yeah, but they require fit tests and getting people to wear them constantly and correctly would be extremely difficult.",4705081039,1361372458989854724,23ebe811ea93fd41,99,40,460,17,,,United States,"Chapel Hill, NC",During_Feb
8,Twitter for iPhone,2021-02-23T22:15:07.000Z,"Our paper is now published, an engineering investigation of one of the 1st COVID outbreaks implicating aerosol transmission: Transmission of SARS‐CoV‐2 by inhalation of respiratory aerosol in the Skagit Valley Chorale superspreading event https://t.co/N5owz6xAmk",605663585,1364338023488385029,fd70c22040963ac7,124,16,373,16,,,United States,"Boulder, CO",During_Feb
9,Twitter for iPhone,2021-02-17T02:59:05.000Z,He literally had the COVID-19 vaccine in his body when he came into office https://t.co/YPNOspJHPM,239005322,1361872770255224832,319ee7b36c9149da,2968,506,14167,251,,,United States,"Arlington, VA",During_Feb
10,Twitter for Android,2021-02-21T18:33:32.000Z,"COViD-19 Vaccines will not save UK.

COViD MUTANT's will overcome 100% of COViD-19 Vaccines, unfortunately.

Only Jesus saves!

Romans 1.

Holy Bible requires illegalizing homosexuality by national law.

Deuteronomy.

God will enforce God's Law through God's Angels. @JustinWelby https://t.co/P6EnT2oBcN",1199771785148993536,1363557484170985472,319ee7b36c9149da,0,0,0,0,,,United States,"Arlington, VA",During_Feb
11,Twitter for Android,2021-02-23T19:56:21.000Z,"COViD-19 is a person to person spreading virus.

Scientists know COViD-19 vaccines do not protect you against COVID-19 MUTANT's. @CDCgov @WHO @IOM_USA @AmerMedicalAssn @NIH @FDA
@AACNursing @ANANursingWorld @NLN @oncologynursing @INMO_IRL @AACNme @AWHONN

See 🙈 pinned tweet. https://t.co/WTWp1FxLZw",1199771785148993536,1364303099133837323,319ee7b36c9149da,0,0,0,0,,,United States,"Arlington, VA",During_Feb
12,Twitter for iPhone,2021-02-17T03:03:30.000Z,"Joe Biden got his second dose of the COVID-19 vaccine on January 11, which was 9 days before he entered the White House.

What a bizarre lie he just told on national TV. https://t.co/PyzyU857KY",239005322,1361873880416194562,319ee7b36c9149da,151,20,372,18,,,United States,"Arlington, VA",During_Feb
13,Twitter for iPhone,2021-02-27T16:08:20.000Z,At the expo center this morning for volunteer training for Utah Responds. Happy to hopefully help in some small way with the distribution of the COVID-19 vaccines. Over a thousand people have volunteered in Salt Lake County. ❤️ #utpol https://t.co/dJyCrmnUB3,403663140,1365695271074598913,fb9549afa6f81fa6,6,15,280,0,,,United States,"Sandy, UT",During_Feb
14,Twitter for iPhone,2021-02-13T22:21:57.000Z,Qualitative shift in selective pressures on SARS-CoV-2 and strong signals of convergent evolution in the 501Y lineages. https://t.co/QnFtle0brN,824105144241491968,1360715864664850433,dd9c503d6c35364b,28,2,60,3,,,United States,"Pennsylvania, USA",During_Feb
15,Twitter for iPhone,2021-02-24T01:33:30.000Z,"The growing evidence that the Covid-19 vaccines can reduce transmission, explained https://t.co/EKOYBNsLDy",173675251,1364387947047485440,dd9c503d6c35364b,0,0,0,0,,,United States,"Pennsylvania, USA",During_Feb
16,Twitter for iPhone,2021-02-19T17:00:11.000Z,"TIME-LAPSE VIDEO: The line stretches around an entire city block in the snow

1A &amp; 1B residents of under served areas hopeful to secure one of the 2800 first-come first-serve vaccines from the Black Doctors COVID-19 Consortium

Clinic runs 24hr straight. They’ll need it. @6abc https://t.co/Y9fuqhUjHc",1488975356,1362809214863892481,07d9c94692086003,23,11,61,2,,,United States,The Liacouras Center,During_Feb
17,Twitter for iPhone,2021-02-20T20:04:27.000Z,"Getting the Moderna vaccine 💉 after having had COVID-19 last March! Almost a year since, and will let you know how I respond. Get your vaccines to end COVID-19! Thank you Urban Indian Center of Salt Lake for your community vaccine day for all ages! #GetVaccinated https://t.co/AU8bQTiQPr",537639268,1363217975948443650,bd7c511e9f8bc5da,0,2,33,0,,,United States,"Salt Lake City, UT",During_Feb
18,Twitter for iPhone,2021-02-25T15:51:27.000Z,"@RepMTG @RepMarieNewman How do you feel about the science on: climate change, gun violence, COVID-19, vaccines, and evolution?",304062058,1364966246484164618,bd7c511e9f8bc5da,0,0,0,0,,,United States,"Salt Lake City, UT",During_Feb
19,Twitter for iPhone,2021-02-13T17:35:31.000Z,"COVID-19 vaccines are going in faculty’s arms here at Belton ISD, as Bell County gave local school districts doses after having to close down vaccination clinics due to the harsh weather conditions.

More tonight on @25NewsKXXV📺 https://t.co/UuM2D7ruRh",900510893338972161,1360643780630740998,19a934ea4e2c6407,5,0,25,4,,,United States,"Belton, TX",During_Feb
20,Twitter for iPhone,2021-02-19T05:31:43.000Z,"STUDENTS GIVING COVID-19 VACCINES: Answering the health department’s call to help, nursing students in the IE are hard at work at vaccine clinics. They say some people are nervous finding out they’re still in school, but they assure them they’re in good hands. Tonight on @CBSLA https://t.co/LtpYNCEINH",1158456085,1362635955903946756,eb1bb64775708bc1,7,0,40,0,,,United States,"Glendora, CA",During_Feb
21,Twitter for iPhone,2021-02-13T19:38:21.000Z,"The snow won’t stop us from vaccinating our most vulnerable! We swapped out to all wheel drive rigs, so our Mobile Vaccination Teams can make their way around the City. #heretoserve in rain, shine or snow ❄️ https://t.co/pF6v4BPY2q",24795283,1360674691711574017,300bcc6e23a88361,97,21,947,11,,,United States,"Seattle, WA",During_Feb
22,Twitter for iPhone,2021-02-14T19:24:39.000Z,"Check out a great interview with screen writer, Seattle sports fan, creator, lab technician, and Esports Madden nut @SmithsOfSeattle discussing the various COVID-19 vaccines, @NFL , @EASPORTS_MUT Jaguars &amp; Kahn and much more. So much that we did 2 shows! https://t.co/WUtUSElbnK",1063203311665332224,1361033634401034240,300bcc6e23a88361,0,0,0,0,,,United States,"Seattle, WA",During_Feb
23,Twitter for iPhone,2021-02-16T08:17:14.000Z,"It's been 45 weeks since I got the Moderna vaccine. (I'm in the Phase 1 trial 👋🏻). 

Feeling absolutely fine — no lingering issues, no new health problems. I don't know anything about my current antibody levels or immunity.

*So* exciting to see millions get their shots!",159316065,1361590448456802310,300bcc6e23a88361,9,2,110,1,,,United States,"Seattle, WA",During_Feb
24,Twitter for iPhone,2021-02-15T01:48:16.000Z,"Though the Valentine snowman wasn’t eligible for a vaccination today, our team got lots of second dose shots into arms today while out at adult family homes! These decorations made our visit extra special. ❤️ https://t.co/1gt9XEkbDc",24795283,1361130173026824199,300bcc6e23a88361,14,3,136,1,,,United States,"Seattle, WA",During_Feb
25,Twitter for Android,2021-02-16T14:25:20.000Z,"I'm just going to say that if my power being out is what it took to get Covid-19 vaccines to people being held in the Harris County jail, I'm good with that. 

https://t.co/cctRFduZzh",277540994,1361683081275531266,e0060cda70f5f341,3,2,50,0,,,United States,"Texas, USA",During_Feb
26,Twitter for iPhone,2021-02-18T05:58:27.000Z,"My grandparents are without power &amp; water. My mom, a restaurant worker, is out of work without pay. My high-risk brother is on multiple vaccination waitlists. 

My U.S. Senator is in Cancun. 

#ResignTedCruz",883120547466547200,1362280297459552257,e0060cda70f5f341,198,11,744,6,,,United States,"Texas, USA",During_Feb
27,Twitter for iPhone,2021-02-18T18:13:10.000Z,"Effectiveness of Adding a Mask Recommendation to Other Public Health Measures to Prevent SARS-CoV-2 Infection in Danish Mask Wearers: A Randomized Controlled Trial: Annals of Internal Medicine: Vol 0, No 0 https://t.co/TG6hFb7ja6",4809361334,1362465195839266816,e0060cda70f5f341,0,0,1,0,,,United States,"Texas, USA",During_Feb
28,Twitter for iPhone,2021-02-19T22:57:03.000Z,RGC Mayor Joel Villarreal issued a letter to Governor Greg Abbott asking for increased COVID-19 vaccines. The letter was a joint plea by the County of Starr &amp; all its municipalities requesting Governor Abbott mobilize more vaccines to the area as local demand outpaces the supply. https://t.co/IScp1d2Qu5,868166957312376833,1362899022810390538,e0060cda70f5f341,0,0,0,0,,,United States,"Texas, USA",During_Feb
29,Twitter for iPhone,2021-02-22T20:30:12.000Z,"Today, 49 of my legislative colleagues joined me on a letter to Executive Office of Health &amp; Human Services Secretary Sudders, Governor Baker,  and Lt. Governor Polito to allow local boards of health and emergency personnel to continue to administer COVID-19 vaccines. https://t.co/aOOdQMdZRA",2180321701,1363949230151397389,a1bc60ce60b4052b,7,5,50,7,,,United States,"Milton, MA",During_Feb
30,Twitter for iPhone,2021-02-13T16:36:01.000Z,Never ceases to amaze or horrify at how many of our fellow citizens have become so callously immune to the preventable loss of life of so many of our fellow citizens.,4900058284,1360628807363948546,778af41ffb719450,481,65,2896,29,,,United States,"Coral Gables, FL",During_Feb
31,Twitter for Android,2021-02-24T20:56:14.000Z,"@ahalim12 @nataliexdean The risk in each arm is assessed as the % of individuals who develop evidence of disease (fever, cough, SOB, loss of smell, CXR, etc.) + SARS-CoV-2 infection (RT-PCR). Exact disease criteria used for Moderna trial shown in provider EUA fact sheet:
https://t.co/lVYh4t1u4x",708418481,1364680558740135939,778af41ffb719450,1,0,1,0,,,United States,"Coral Gables, FL",During_Feb
32,Twitter for iPhone,2021-02-26T12:20:00.000Z,"Today is the day the @US_FDA VRBPAC is likely to give a thumbs up to a third COVID-19 vaccine. The single dose J&amp;J vaccine helps pave the way to increased supply of the much-in-demand vaccines.

It also is an alternative for people who are wary of the mRNA vaccines.",3065301110,1365275422506835968,54719aecdeecbbe8,19,17,267,1,,,United States,"Morristown, NJ",During_Feb
33,Twitter for iPhone,2021-02-14T19:11:48.000Z,"roses are red
violets are blue
covid-19 vaccines
are safe &amp; effective for you

#publichealthvalentines #thisispublichealth #vaccineswork #covid19",381003340,1361030396973056005,8173485c72e78ca5,6,1,18,0,,,United States,"Atlanta, GA",During_Feb
34,Twitter for iPhone,2021-02-12T18:47:09.000Z,"My parents got their 2nd vaccination! And I’m so relieved. At the beginning of the pandemic, my 70-year-old Dad was working 12 hour shifts at the hospital. We were terrified he was going to get sick &amp; bring it home to my mom. We need to get teachers vaccinated immediately.",850012597378326531,1360299421146177537,8173485c72e78ca5,20,15,494,2,,,United States,"Atlanta, GA",During_Feb
35,Twitter for iPhone,2021-02-16T00:40:52.000Z,"@Ayjchan @WHO They don’t have the power or mandate to do so?! Yet you, a postdoc, presumably volunteering your time(?), have provided infinitely clearer &amp; more transparent communication on the origins of SARS-CoV-2, than the global organization “responsible for international public health”! 🤯",16340475,1361475600687517697,8173485c72e78ca5,0,2,2,0,,,United States,"Atlanta, GA",During_Feb
36,Twitter for Android,2021-02-17T15:48:36.000Z,"@DoctorHenryCT I agree! Gov. Cuomo worked hard to help New Yorkers when NY became ground zero for the onset of the Sars-CoV-2 pandemic. When it comes to Democratic leaders, Democrats strive for superhuman perfection that is unattainable. Some Californians are doing the same thing to Gov Newsom.",344723414,1362066424555048962,fbd6d2f5a4e4a15e,11,2,44,0,,,United States,"California, USA",During_Feb
37,Twitter for iPhone,2021-02-25T12:22:53.000Z,"Post-Acute Sequelae of SARS-CoV-2 infection (PASC) probably includes ME/CFS, dysautonomia, residual organ dysfunction, post-ICU syndrome, PTSD, financial despair, suicides.",1133440557143822336,1364913758418530305,fbd6d2f5a4e4a15e,2,1,7,0,,,United States,"California, USA",During_Feb
38,Twitter for Android,2021-02-22T16:33:53.000Z,Enzolytics Announces the Discovery and Patenting of Eleven Newly Identified Conserved Target Sites on the SARS-CoV-2 Virus (Coronavirus) https://t.co/V2FkP2lxfl,762333570,1363889760524238856,fbd6d2f5a4e4a15e,0,0,0,0,,,United States,"California, USA",During_Feb
39,Twitter for iPhone,2021-02-12T19:24:18.000Z,School teachers and faculty in Bryan signed up and got their COVID-19 vaccines Friday at Bryan High School. The event was helped organized by @HealthWCHD and @bryangoldenbear #COVID19 #vaccine #teacher #ohio @WTOL11Toledo https://t.co/jCpLht7EDB,315434734,1360308770803388417,f70be696d1eb1051,3,0,22,1,,,United States,"Bryan, OH",During_Feb
40,Twitter for iPhone,2021-02-10T22:32:43.000Z,Let’s all continue to share accurate info. about the COVID-19 Vaccines! @Musclecar1978 @MrRawle @AARPMS https://t.co/2zTRRroqYx,742546827858173953,1359631408797544451,0041984014acb103,3,1,21,0,,,United States,"Madison, MS",During_Feb
41,Twitter for iPhone,2021-02-20T18:30:39.000Z,"@ViciousVibrato So; we gotta be preppers because the water and electrical system is shit.

We gotta have GoFundMes because our Medicare is shit.

No stimulus cheques and the government is refusing to tax the rich.

The coronavirus response is shit.

What the hell is our government for?",14216617,1363194372532150272,c0b8e8dc81930292,592,45,3779,43,,,United States,"Baltimore, MD",During_Feb
42,Twitter for iPhone,2021-02-08T15:18:22.000Z,"“Experience w COVID-19 vaccination suggests that approved COVID-19 vaccines cause a notably higher incidence of axillary lymphadenopathy on breast MRI compared to other vaccines”
Reminder to avoid unnecessary breast biopsy.
@RadiologyACR @Hopkins_Rad 

https://t.co/dzWcukTtjY https://t.co/BpJAWJDmZk",62584472,1358797326102372352,c0b8e8dc81930292,1,0,2,0,,,United States,"Baltimore, MD",During_Feb
43,Twitter for iPhone,2021-02-12T10:54:25.000Z,"#ALERT🚨: BEWARE of #COVID19 vaccine scams! @USAO_MD &amp; @ICEgov say *3 #Baltimore MEN* face federal charges for fraud, selling fake vaccines by linking their website to @moderna_tx’s &amp; claimed: “YOU MAY BE ABLE TO BUY A COVID-19 VACCINE AHEAD OF TIME.” @wjz https://t.co/eQSTyOc8YM https://t.co/uLen10Sn0a",327514058,1360180454574477312,c0b8e8dc81930292,4,1,1,0,,,United States,"Baltimore, MD",During_Feb
44,Twitter for iPhone,2021-02-12T18:30:55.000Z,"Today, I sent a letter to @GovLarryHogan about the state’s COVID-19 vaccine plan. It’s not working! It is causing frustration and confusion. We need one centralized, user-friendly, and efficient system. https://t.co/SOSeHInlsF",45020424,1360295332865855497,c0b8e8dc81930292,15,8,81,1,,,United States,"Baltimore, MD",During_Feb
45,Twitter for iPhone,2021-02-23T23:48:25.000Z,ALERT: People are preying on the great demand for the #COVID19 vaccine and attempting to scam unsuspecting residents. Please see the warning from @MD_Insurance and report any attempts to charge for the vaccine. https://t.co/swChEEy1R1,116589820,1364361503885963264,c0b8e8dc81930292,35,3,60,0,,,United States,"Baltimore, MD",During_Feb
46,Twitter for iPhone,2021-02-12T14:01:33.000Z,"The urgent need to vaccinate dialysis patients against SARS-CoV-2: A call to action ca. 2021 from @Kidney_Int @AlpIkizler @vjha126
#COVID19 #CoronaKidney  
#VisualAbstract by @aakashshingada 
👉🏼 https://t.co/jOlPFspR4A https://t.co/cV4DOvkQJf",83057568,1360227547745812486,49ecb21afc709bea,14,1,39,2,,,United States,"Riverside, IL",During_Feb
47,Twitter for iPhone,2021-02-11T18:18:18.000Z,COVID-19 vaccines are available in our district for frontline workers and eligible NYers age 65 and older! To schedule your appointment call 718-971-1942. https://t.co/TuvKydARqL,981309087764934661,1359929773158522882,011add077f4d2da3,8,0,10,0,,,United States,"Brooklyn, NY",During_Feb
48,Twitter for iPhone,2021-02-23T23:44:09.000Z,"Amazing how fast the government can ensure every child will have a standardized test to take this spring with no delivery issues expected, but couldn’t support states and cities with adequate COVID testing capacity, vaccines, and tech/internet for all kids who need it.",283830150,1364360430932606976,011add077f4d2da3,227,21,946,25,,,United States,"Brooklyn, NY",During_Feb
49,Twitter for iPhone,2021-02-16T19:50:40.000Z,Vaccinate 👏 the 👏 teachers,479724576,1361764956975337472,011add077f4d2da3,100,23,558,7,,,United States,"Brooklyn, NY",During_Feb
50,Twitter for iPhone,2021-02-27T15:06:03.000Z,"Real world obs data on SARS-CoV-2 Ab &amp; infxn; 18.4% initially sero+ convert to sero- by 90d. 0.3% reinfection among sero+ but short f/u   #IDtwitter 

Association of SARS-CoV-2 Seropositive Antibody Test With Risk of Future Infection https://t.co/DA3NxOcni2 via @JAMAInternalMed",4810251875,1365679595920494594,011add077f4d2da3,0,0,0,0,,,United States,"Brooklyn, NY",During_Feb
51,Twitter for Android,2021-02-13T01:07:04.000Z,"With massive @NYGovCuomo decision failures since the  beginning of the pandemic with no accountability AND...as we see horrible vaccine rollout &amp; a new #COVID19 variant here, how do we trust the speed of reopening schools, restaurants &amp; stadiums all at the same time

I do not... https://t.co/AxNEUg99XS",357092583,1360395029022445568,011add077f4d2da3,31,14,128,5,,,United States,"Brooklyn, NY",During_Feb
52,Twitter for iPhone,2021-02-24T20:35:55.000Z,we met in a line of fatties waiting for the vaccine is the new we met on tinder,254765292,1364675447305482253,011add077f4d2da3,13,6,251,0,,,United States,"Brooklyn, NY",During_Feb
53,Twitter for iPhone,2021-02-11T17:38:01.000Z,"A lot of shit is fake

✍🏼 gender 
✍🏼 time
✍🏼 money 
✍🏼 my tits

Corona virus is real as fuck though so please wear your fucking masks so help me",34046481,1359919635920015366,011add077f4d2da3,23,16,345,2,,,United States,"Brooklyn, NY",During_Feb
54,Twitter for iPhone,2021-02-25T15:28:53.000Z,"I just found out that I’m eligible to be vaccinated in NYC, so I made an appointment for next week. My question: Once I get both of my doses, is it safe me to go to the club? The guidance is unclear.",34485937,1364960565001601027,011add077f4d2da3,3,23,392,4,,,United States,"Brooklyn, NY",During_Feb
55,Twitter for iPhone,2021-02-26T13:53:13.000Z,"I understand that Twitter is primarily a tool for public shaming, but try not to shame folks getting the vaccine. You don’t need to “look sick” to have a totally valid underlying condition.",14270329,1365298881316212747,011add077f4d2da3,20,9,140,9,,,United States,"Brooklyn, NY",During_Feb
56,Twitter for Android,2021-02-26T00:42:08.000Z,"What if the vaccine rollouts keep roasting people? ""Next eligible batch is for stupid bitches and men with dumb dicks.""",839274188,1365099798337003520,011add077f4d2da3,24,7,263,2,,,United States,"Brooklyn, NY",During_Feb
57,Twitter for iPhone,2021-02-25T14:39:36.000Z,"130 countries haven’t even received 1 vaccine.

My God. 

Intellectual “property” rights should not prevent global responses to public health  crises.

#COVID19",17413248,1364948166039191555,011add077f4d2da3,29,4,93,3,,,United States,"Brooklyn, NY",During_Feb
58,Twitter for iPhone,2021-02-22T19:38:43.000Z,"Puzzling thought: If the vaccines are so effective at neutralizing the spread of Covid-19, then why is the official messaging around vaccines so terrible? You can’t tell a grandparent, after they received their second vaccine shot, that they should not see their grandchildren. 😪",916821140,1363936276370640903,011add077f4d2da3,0,2,2,0,,,United States,"Brooklyn, NY",During_Feb
59,Twitter for iPhone,2021-02-27T02:55:35.000Z,The City will continue to partner with others to get COVID-19 vaccines to the neighborhoods hardest hit and those at greatest risk of infection. I’m proud of our City employees who vaccinated thousands of residents this week with more planned for next. We’ve got this San Diego! https://t.co/uuaXCdorN1,27532984,1365495769747259392,a592bd6ceb1319f7,1,2,25,0,,,United States,"San Diego, CA",During_Feb
60,Twitter for iPhone,2021-02-26T01:49:05.000Z,"Next at 6pm on News8 @cbs8 
#covid_19 #vaccines #education #news8sandiego #sandiego #news https://t.co/peBQSliSzo",712741693,1365116647179083776,a592bd6ceb1319f7,0,0,3,0,,,United States,"San Diego, CA",During_Feb
61,Twitter for iPhone,2021-02-11T03:08:39.000Z,"🚨 VACCINATIONS 🚨 at @JFSSD JFS is hosting two drive-thru (first dose) COVID-19 vaccination clinics on 2/13 and 2/21 from 11am to 3pm, 2nd dose follow-up clinics later in March. ⬇️",1081348905386762240,1359700852173197313,a592bd6ceb1319f7,4,1,9,0,,,United States,"San Diego, CA",During_Feb
62,Twitter for iPhone,2021-02-27T16:29:08.000Z,"@DBTIndia My recently published article in Cell Press from UCSD, San Diego USA highlighted in USA news. In this work we created 3D lung and brain organoids from iPSC to understand the SARS-CoV-2 associated pathogenesis and future drug development 
https://t.co/Y3eJmJs5RR",1266186843550187520,1365700503623987202,a592bd6ceb1319f7,0,0,0,0,,,United States,"San Diego, CA",During_Feb
63,Twitter for iPhone,2021-02-23T15:46:26.000Z,"JUST IN: Travis County Commissioners approve establishing a #COVID19 mass vaccination site @COTA. The goal is to vaccinate 3,000 people a day in a drive-thru setting. The focus in the beginning will be teachers and school staff in Central Texas.",76728680,1364240206488956932,c3f37afa9efcf94b,117,10,442,31,,,United States,"Austin, TX",During_Feb
64,Twitter for iPhone,2021-02-17T01:40:37.000Z,"Waited in a three hour line today at Target—one of the few places in south Austin that’s open and has food.

A guy drove by and asked, “Is this to get in or is this for the vaccine?”

The sad part was, I didn’t know if he was joking or not. https://t.co/3w9nQ71dkp",2384122939,1361853022658203651,c3f37afa9efcf94b,40,1,225,5,,,United States,"Austin, TX",During_Feb
65,Twitter for Android,2021-02-20T14:59:51.000Z,"@Myrmecos Yes, and I've been quite surprised at the number of educated professionals in my own social graph who do not (and/or will not) grok that genetic variation in a population (say of SARS-CoV-2) isn't some kind of assured doom. It's normal and expected.",591364188,1363141319552421888,c3f37afa9efcf94b,0,0,3,0,,,United States,"Austin, TX",During_Feb
66,Twitter for iPhone,2021-02-26T16:44:42.000Z,"2nd covid vaccine done 🙏 if you’re in Texas the vaccine is widely available 

if you trust science... go get it! it’s FREE https://t.co/QEGtwVs3Mb",19570592,1365342033326592001,c3f37afa9efcf94b,23,17,202,4,,,United States,"Austin, TX",During_Feb
67,Echofon,2021-02-23T15:48:46.000Z,"The stage is set. Right now, it’s for vaccinations. But as we do enough of these, it will be back for its intended purpose with a full audience once again. Thrilled to be part of the management team making these happen. https://t.co/i2RG4sF7XM",16551889,1364240794324901888,c3f37afa9efcf94b,17,1,105,0,,,United States,"Austin, TX",During_Feb
68,Twitter for Android,2021-02-26T15:38:08.000Z,Serious question: Do any of the Covid vaccines contain Midi-chlorians?,96469193,1365325280513032192,c3f37afa9efcf94b,18,20,125,1,,,United States,"Austin, TX",During_Feb
69,Twitter for iPhone,2021-02-17T17:00:42.000Z,"Tucked away in SE Baltimore, @emergentbiosolu is ramping up manufacturing after hiring hundreds of workers to produce COVID-19 vaccines. We got a look inside. I’ll show you tonight at 5 @WMAR2News https://t.co/QsA9ldV2rw",788163410,1362084569210646531,11dcb94c01950000,7,0,14,0,,,United States,Emergent BioSolutions,During_Feb
70,Twitter for iPhone,2021-02-23T17:53:46.000Z,Vaccines are a public health resource for all — not just for wealthy political donors. https://t.co/gWlJpgjTR2,37190669,1364272253630697475,ecbe2aea853af44e,426,55,1566,19,,,United States,"Tallahassee, FL",During_Feb
71,Twitter for iPhone,2021-02-18T14:00:51.000Z,"What @GovRonDeSantis giveth in vaccine, @GovRonDeSantis will taketh away if you dare criticize him. 

A petulant leader, drunk with power.👇🏽 https://t.co/1DQtGgqkvw",32313637,1362401696484372483,ecbe2aea853af44e,98,23,285,13,,,United States,"Tallahassee, FL",During_Feb
72,Twitter for iPhone,2021-02-22T20:51:11.000Z,"As COVID-19 vaccines become more available in the Tallahassee Area, more residents become eligible. Find out who on FAMU News 20 @ 5
#FAMUNEWS20 https://t.co/6mnc2tjmwm",949675417434247168,1363954513317679106,ecbe2aea853af44e,0,0,0,0,,,United States,"Tallahassee, FL",During_Feb
73,Twitter for iPhone,2021-02-22T11:52:45.000Z,How sick is your pediatric patient with #COVID19 going to get? Thx to @freckledpedidoc for summarizing for us: SARS-CoV-2 in hospitalized children and youth https://t.co/bcdKSlSiLJ @SocietyHospMed @CleClinicMD @CCF_PHMFellows,35892546,1363819013227372552,ed2f91f4683ea25f,7,0,13,1,,,United States,"Longmeadow, MA",During_Feb
74,Twitter for iPhone,2021-02-27T15:32:41.000Z,The side effects from the vaccine’s microchip implant are AMAZING. https://t.co/f4ORzbCDxl https://t.co/foBxOWhMnC,22730752,1365686299584319491,01a9a39529b27f36,415,156,2478,106,,,United States,"Manhattan, NY",During_Feb
75,Twitter for iPhone,2021-02-18T02:29:46.000Z,"In the #UNSC Open Debate on “Ensuring equitable access to COVID-19 vaccines in contexts affected by conflict &amp; insecurity” (2/17), Indonesia 🇮🇩 calls for global solidarity in fighting #COVID19.

✅vaccine development &amp; accessibility for peacekeepers are crucial.

#IniDiplomasi https://t.co/fIj16D78HF",533233011,1362227781493551108,01a9a39529b27f36,4,2,7,1,,,United States,"Manhattan, NY",During_Feb
76,Twitter for iPhone,2021-02-22T23:02:28.000Z,"As a single person who lives alone, makes a fraction of her salary and hasn’t downed shots in nearly 20 years, I can promise she’ll be okay. And even though I’ve had the vaccine, I still mask, distance and hang out with no one.",22730752,1363987552592662529,01a9a39529b27f36,80,78,2315,6,,,United States,"Manhattan, NY",During_Feb
77,Twitter for Android,2021-02-23T17:47:02.000Z,"#COVID19 #vaccine
Next-generation COVID-19 vaccines: here come the proteins
@TheLancet

Cc @MARTHOLANAH @6dm4
@DrVictoriaFrye1 @DrRiveraMindt
@EmoryCFAR @HIVptn @Flatmi @ACTGNetwork @TAGHIVscience
@HIVpxresearch @talia_mota

https://t.co/2s33pGP3tF",745689613,1364270558586826755,01a9a39529b27f36,2,0,4,0,,,United States,"Manhattan, NY",During_Feb
78,Twitter for Android,2021-02-26T18:54:59.000Z,"Pop-up vaccination site today at Convent Ave Baptist Church in West Harlem--over 500 appointments, almost all folks from right in the neighborhood.  

This proves the power of local vaccination sites in trusted venues. We need this everywhere. https://t.co/fa6DWTIdHR",17143007,1365374822281318400,01a9a39529b27f36,79,12,463,2,,,United States,"Manhattan, NY",During_Feb
79,Twitter for iPhone,2021-02-16T16:28:12.000Z,"I had a cousin recently ask me how much it costs to get the vaccine. 

Which leads me to believe the public messaging on this hasn't been great.",517770840,1361714003890892811,01a9a39529b27f36,62,15,444,9,,,United States,"Manhattan, NY",During_Feb
